order_id,customer_id,order_date,status,payment_method,shipping_address,shipping_city,shipping_state,shipping_zip,shipping_country,processing_date,shipping_date,delivery_date,total_amount
976,449,2024-12-22 16:59:33,Delivered,Apple Pay,277 Megan Mission,Lake Daisy,NC,43939,US,2024-12-22 16:59:33,2024-12-27 16:59:33,2025-01-03 16:59:33,398.86
977,450,2025-03-03 16:59:33,In Transit,Credit Card,6196 Chandler Spur Suite 015,Lake Josephview,AL,11140,US,2025-03-04 16:59:33,2025-03-11 16:59:33,2025-03-21 16:59:33,387.58
978,451,2023-04-01 16:59:33,Delivered,PayPal,590 John Center Suite 621,Jacquelinetown,VI,55310,US,2023-04-02 16:59:33,2023-04-05 16:59:33,2023-04-10 16:59:33,783.71
979,452,2024-09-08 16:59:33,Delivered,Google Pay,96150 Rodriguez Ville,South Raymondfurt,PA,07655,US,2024-09-10 16:59:33,2024-09-14 16:59:33,2024-09-20 16:59:33,493.88
980,453,2024-10-18 16:59:33,Delivered,Credit Card,960 Nelson Manor,Port Eduardohaven,IN,02912,US,2024-10-19 16:59:33,2024-10-23 16:59:33,2024-10-29 16:59:33,125.5
981,454,2022-10-08 16:59:33,Delivered,Google Pay,74823 Monique Camp Suite 154,Olsenshire,MI,02592,US,2022-10-08 16:59:33,2022-10-09 16:59:33,2022-10-13 16:59:33,591.5
982,455,2025-03-03 16:59:33,In Transit,Google Pay,9137 Robert Islands Apt. 942,Lake Daniel,PW,75219,US,2025-03-05 16:59:33,2025-03-11 16:59:33,2025-03-19 16:59:33,69.21
983,455,2025-02-23 16:59:33,Delivered,Credit Card,9137 Robert Islands Apt. 942,Lake Daniel,PW,75219,US,2025-02-25 16:59:33,2025-02-26 16:59:33,2025-03-01 16:59:33,46.86
984,456,2024-12-02 16:59:33,Delivered,Apple Pay,9405 Mark Rapids Apt. 942,Castroland,VI,92686,US,2024-12-03 16:59:33,2024-12-04 16:59:33,2024-12-06 16:59:33,1975.24
985,458,2025-01-01 16:59:33,Delivered,Gift Card,861 Bailey Point,Thompsonberg,TX,41148,US,2025-01-01 16:59:33,2025-01-02 16:59:33,2025-01-04 16:59:33,53.25
986,459,2025-03-13 16:59:33,Processing,Google Pay,34922 Calhoun Oval Suite 085,Melissaburgh,NE,66843,US,2025-03-14 16:59:33,2025-03-19 16:59:33,2025-03-26 16:59:33,373.66
987,459,2025-03-13 16:59:33,Shipped,PayPal,34922 Calhoun Oval Suite 085,Melissaburgh,NE,66843,US,2025-03-13 16:59:33,2025-03-18 16:59:33,2025-03-25 16:59:33,1415.25
988,459,2025-03-13 16:59:33,Processing,Credit Card,34922 Calhoun Oval Suite 085,Melissaburgh,NE,66843,US,2025-03-14 16:59:33,2025-03-15 16:59:33,2025-03-17 16:59:33,1081.26
989,459,2025-03-09 16:59:33,Shipped,Apple Pay,34922 Calhoun Oval Suite 085,Melissaburgh,NE,66843,US,2025-03-11 16:59:33,2025-03-16 16:59:33,2025-03-24 16:59:33,552.38
990,459,2025-03-11 16:59:33,Shipped,Apple Pay,34922 Calhoun Oval Suite 085,Melissaburgh,NE,66843,US,2025-03-11 16:59:33,2025-03-18 16:59:33,2025-03-28 16:59:33,439.28
991,459,2025-03-11 16:59:33,In Transit,Gift Card,34922 Calhoun Oval Suite 085,Melissaburgh,NE,66843,US,2025-03-11 16:59:33,2025-03-13 16:59:33,2025-03-17 16:59:33,938.78
992,459,2025-03-11 16:59:33,In Transit,Google Pay,34922 Calhoun Oval Suite 085,Melissaburgh,NE,66843,US,2025-03-12 16:59:33,2025-03-13 16:59:33,2025-03-16 16:59:33,2558.29
993,459,2025-03-10 16:59:33,In Transit,Google Pay,34922 Calhoun Oval Suite 085,Melissaburgh,NE,66843,US,2025-03-12 16:59:33,2025-03-13 16:59:33,2025-03-17 16:59:33,1509.35
994,459,2025-03-12 16:59:33,Processing,Credit Card,34922 Calhoun Oval Suite 085,Melissaburgh,NE,66843,US,2025-03-14 16:59:33,2025-03-21 16:59:33,2025-03-29 16:59:33,492.74
995,459,2025-03-09 16:59:33,Shipped,Apple Pay,34922 Calhoun Oval Suite 085,Melissaburgh,NE,66843,US,2025-03-11 16:59:33,2025-03-18 16:59:33,2025-03-28 16:59:33,1039.48
996,459,2025-03-12 16:59:33,Shipped,Gift Card,34922 Calhoun Oval Suite 085,Melissaburgh,NE,66843,US,2025-03-12 16:59:33,2025-03-14 16:59:33,2025-03-18 16:59:33,618.64
997,459,2025-03-09 16:59:33,Shipped,Gift Card,34922 Calhoun Oval Suite 085,Melissaburgh,NE,66843,US,2025-03-09 16:59:33,2025-03-15 16:59:33,2025-03-24 16:59:33,945.13
998,460,2025-02-27 16:59:33,Delivered,PayPal,51398 Mcgrath Valley Apt. 237,Alexanderborough,RI,65377,US,2025-02-28 16:59:33,2025-03-05 16:59:33,2025-03-11 16:59:33,1007.95
999,460,2025-03-10 16:59:33,Shipped,Apple Pay,51398 Mcgrath Valley Apt. 237,Alexanderborough,RI,65377,US,2025-03-10 16:59:33,2025-03-17 16:59:33,2025-03-25 16:59:33,802.32
1000,460,2025-03-02 16:59:33,In Transit,Credit Card,51398 Mcgrath Valley Apt. 237,Alexanderborough,RI,65377,US,2025-03-03 16:59:33,2025-03-08 16:59:33,2025-03-15 16:59:33,921.07
